row_id,country_code,year,agricultural_land_area,percentage_of_arable_land_equipped_for_irrigation,cereal_yield,droughts_floods_extreme_temps,forest_area,total_land_area,fertility_rate,life_expectancy,rural_population,total_population,urban_population,population_growth,avg_value_of_food_production,cereal_import_dependency_ratio,food_imports_as_share_of_merch_exports,gross_domestic_product_per_capita_ppp,imports_of_goods_and_services,inequality_index,net_oda_received_percent_gni,net_oda_received_per_capita,tax_revenue_share_gdp,trade_in_services,per_capita_food_production_variability,per_capita_food_supply_variability,adult_literacy_rate,school_enrollment_rate_female,school_enrollment_rate_total,avg_supply_of_protein_of_animal_origin,caloric_energy_from_cereals_roots_tubers,access_to_improved_sanitation,access_to_improved_water_sources,anemia_prevalence,obesity_prevalence,open_defecation,hiv_incidence,rail_lines_density,access_to_electricity,co2_emissions,unemployment_rate,total_labor_force,military_expenditure_share_gdp,proportion_of_seats_held_by_women_in_gov,political_stability
42,ba2039a,2011,127465.9890094445,21.458114309349426,3636.0696365856634,,306465.5983381288,643543.0263911604,2.380871991720125,65.80022435796644,33732581.751636304,51347944.80890405,15864654.24554354,0.790353454998775,304.4839417234621,-2.2390534222503007,7.895208017319179,3950.868283615625,0.10196297565726749,,0.6374258943078175,7.600011874922654,,3.056136245746555,7.257264401813695,26.488142516864443,,,,32.68326341313321,52.571463602346796,78.46012110816237,78.56444652789854,40.5632516584464,2.854778705158664,5.191417220104585,0.04973421465764473,,51.97279223691992,14309.63795625307,0.7906985687258071,24159969.001606897,,3.476260823135995,-1.1256353704830293
43,6303e84,2014,3848.8964281156755,,2899.322486417085,,6871.270916827116,14978.182259814435,5.737062986154134,68.36679339564279,834974.6975248243,1200143.2507525065,382563.7343944879,2.4120082869469694,,,,2126.324882417397,27.779580977500686,28.791833877007747,7.331873883875855,207.23902411775782,22.774610068499673,13.144878327013272,10.668933671440339,,,90.75223174092329,86.92904029749052,,,39.98095942232133,71.3370773866406,36.7960699328002,1.5378547901886186,23.687838515954677,,,57.93351651591433,469.35984508506476,3.287823410593902,267416.6459158481,0.7239496375934964,37.98901677114305,-0.19954656005183266
44,4080343,2013,38908.69211672331,0.3032688926654789,1081.2787871725704,,2245.7722598314353,55094.45555551294,4.615329275374162,59.76124740997171,4256893.726128442,6923058.804284811,2798084.798545596,2.6486108354773146,115.98161657587626,,,1262.1451885107977,72.87219245725518,,6.611160680449362,32.722369580806976,19.733437533275286,23.73545360729106,2.898852931289829,5.94068068873795,,,,,,11.598591056068305,62.41990257284973,50.591318116969376,6.032258719525648,52.31694177300655,0.09864886438697437,,40.938110044485214,2677.295744129459,1.8527838703004944,3123073.3788269944,1.753610252917773,15.413141249683257,-0.3841875354248684
45,100c476,2003,90.3167354996121,5.42742073673222,1587.593536745176,,96.873481165716,447.8233593810011,2.2284496374110137,74.44197252469799,59851.081037038115,86066.63717811795,26624.26276712806,1.1674330524884393,115.57552929743295,100.54062795545573,51.47319175059057,18637.6561918048,61.880431007775016,,0.6878139733484241,64.03031696808044,16.869468493771226,69.06336834178568,2.6418281883117984,25.98122205056843,,,,48.211407210309574,28.368674299839057,88.02223605740623,96.33229902423831,25.99050312372005,20.181447873877268,1.1033092352346985,,,91.32291270675037,404.53078054649285,,,,5.321297683451074,0.8593235544993045
46,71dc81f,2001,1474.626397775083,4.582621519849571,3067.6043812819016,,14605.008042660742,22532.045549160903,3.4868409529428828,68.30218708679581,134520.07363851785,251774.3205235906,122566.88741943809,3.0956998175831543,571.4626351374743,35.08065869582112,17.873019121204166,6983.008926248391,69.4056996932804,,2.9311753663155398,92.09218469402308,18.601878543172408,33.227745385386086,25.57193758947822,23.072195390921735,,94.2430049296547,94.02945694419489,30.456925586899686,39.5816917287922,84.12130936185326,86.87926176649756,26.17820873788173,12.82716281573705,4.093469541582401,0.23629971278984543,,90.47582787513151,455.24316036291214,8.961583370544176,94689.90211388054,0.8394717379099597,6.801095623623438,
47,d680446,2011,410663.36693091854,30.90481690744783,3308.551614747932,,127047.4758370625,582861.7907208828,4.5808066868942205,62.91828134546034,14635753.48253775,21536077.34252178,7140108.298231338,2.785421127887364,150.66994263288325,9.888218637790187,27.3562051257053,1354.5581775739847,42.56225891695474,,4.651408408461082,20.41057279833663,,24.631849494313112,1.7787070625999764,23.71346592280151,,,,9.842485531035383,79.31970013439756,11.64620373944051,48.538210648318845,36.18526520297532,3.452542662773102,43.28378823071403,0.02020722312433322,,14.238864292855332,2367.805020548844,2.249999600780945,10885209.16457069,0.735247270483131,12.293665117016843,-0.760235021305972
48,11c9833,2011,35889.02124831753,100.85577084482951,7137.274664801484,,705.4743647566871,1014638.6712526963,3.259136010703826,70.91541781499016,48726958.19947579,87499001.1978851,37334196.7456146,2.0965318210992967,245.7978369849937,44.36468009969639,37.549801672734084,9841.885455994574,25.152764204120103,,0.1857664831057729,4.980160047691914,13.916347181985968,13.985738972885981,10.89077584662418,31.034020745312244,,,95.61835996886433,25.453307167582373,63.379885291995066,96.09501161058424,98.85003126321065,29.312024328570498,26.53492528461157,0.368129915012906,0.00995448501615388,0.4928474448757003,101.08832099668909,220304.03557958952,11.623968623514186,28863482.970275663,1.9554760643621,2.025142317573575,-1.4196589717616757
49,d3a0eeb,2007,10457795.392803676,3.202963976082447,1186.7543438166479,,6406623.75720336,23893704.002769373,5.462724129949439,55.49424249540295,530736460.131858,796202075.5256954,270537135.46043986,2.7493474398764475,156.25437753931539,18.680530298066422,7.914610559531713,3050.9661606958284,35.3935747178282,,4.088626983010311,43.936119015567385,17.1331160445943,13.636392446398501,2.3428375665010583,14.759962143941172,59.20706118352797,70.18897872985177,73.85276800828575,11.13719495607439,55.941646915502425,28.033509569028983,61.46914054467568,,,28.682727414294163,0.38210411468495237,,31.706685906275123,732055.2564541299,7.374465002105244,315296710.608966,1.5554963604549028,16.990234110743213,
50,79c89fd,2000,3.9941262635875936,,,,9.831835666606224,50.82491466601683,1.7576332954735543,78.27430421997516,0.0,61724.552025026314,62739.35348537397,0.9056093208298822,30.449277638049995,,103.22926948004658,51059.03311807253,,,,,,,1.5954911439053232,63.933421028254095,,,,56.28073958069797,23.152317183715155,,,,,0.0,,,100.34140115601696,518.2352628575505,,,,,0.6431380093496653
51,75c02b8,2004,2090916.5674687403,6.894823193684007,884.9952350965805,,33536.167187326064,2730311.939604433,2.214559263395502,67.01905367239641,6706044.714545492,14758832.413080964,8199155.240058372,0.7086283884239518,359.52072110781205,-45.662604422673695,4.001294985238846,14696.853567356962,44.664198348086536,32.09819303041391,0.6702878436646368,18.208740632591034,14.156506785939392,16.23945662510712,19.09141897464716,49.60207234959689,,99.97059013292237,97.17783835442067,44.429064099370606,44.357809604058325,97.47369639688415,94.80757027017444,32.89021924077207,16.587052090799702,0.061426668343269035,0.00989405648870048,0.49294508923837277,99.14878629872784,173381.20606743923,8.50110400326959,7904633.784773199,1.0044442854663025,10.508374465152423,0.058873498037370624
52,c3782c8,2002,111500.75841228478,28.064697595740455,2765.427221021114,,70585.81946256799,302026.8486090269,3.6700703942862756,66.42604563614387,43256263.56109627,81573785.29928505,37894326.356683604,2.1277383897382114,189.3852522454174,24.769834976971115,4.9129542720965675,4389.162285440116,56.48566187918522,,0.5739678354985679,6.698419742526547,12.133589356140837,13.381591339276339,6.977755345412677,29.098715882312185,,92.84544993458135,90.7789817729888,22.058096213901283,56.92304573148273,65.42773922051987,86.3774955592941,33.99561559879931,2.7117859021481436,10.503744512514157,0.009858931778536287,0.19624918747717554,75.63457271130662,71780.40564271093,3.6633061480112774,31066913.31420263,1.4968704391436265,17.715334138337195,-0.9184926536700789
53,81e884c,2002,24668.678131300665,31.19107020579192,4342.336141508751,,15813.385717343632,48776.757346886494,2.880030092269367,72.08923549731976,3255020.8955354406,8940320.974497523,5603466.403910492,1.54578904062728,224.36335197148475,75.22576192351914,48.841381037913905,8443.71187653715,37.83155009862983,50.295246774034055,0.571893758807623,16.17514954514043,13.292184019378075,21.953572023105394,8.799343634575816,35.828029355584476,88.23437305289244,87.59436355461295,90.10768640334105,20.761719533209895,28.78841213677587,79.89227212119452,87.07421528246657,35.32806402592846,13.659086213695769,4.609300672615955,0.12031731643216403,,88.08958993636904,21001.489496517534,6.824618042413297,3707365.3446502085,1.044911255898024,17.600825297605187,0.04993750212086883
54,2ddc563,2003,14262.394202625916,59.059293731788955,1545.0608731254506,,3372.1817626320308,28050.336825669943,1.651882220045048,71.41872188106232,1070511.3406365372,2962547.450228329,1962237.2712571095,-0.5370857691648588,196.54228734744592,53.47907775962619,27.57880441417241,4177.020351771678,49.147793701793525,33.64820799202104,8.588878181198618,81.64470946482166,,21.618544683734246,11.37476296627249,98.83467049804636,,86.12587545842311,85.96168151055736,25.49251462016197,55.74550130826875,88.75649737328547,92.50208410734992,20.86275271908205,13.27835685774687,0.08859779163073614,0.02014465320756726,2.371150539986366,97.1678177974114,3480.627802611237,9.983449604169929,1308691.1072719996,2.688823504526691,4.596220946003741,0.20072172188502885
55,0ea781c,2013,349.0035695211137,,,,1704.2083807215506,2785.6882557333684,4.139182673890924,73.89053897481848,156125.27890146096,188121.55025716536,37684.8558646907,0.8086343525675663,264.01417614052815,,,5571.072197808699,48.5412022629697,,14.548105936008078,593.8043891193702,22.314650720899884,37.26334018619614,4.89481191191791,39.30964158015518,,,,,,91.25294223468828,98.7734806207132,26.704720105705217,44.44712852466421,0.11376136786525157,,,97.59189365294151,200.3695261973711,8.646084275762316,37835.62715228424,,4.159263227751627,1.0008421005262684
56,e256731,2010,348084.75387380813,67.23358192778421,2621.297808734908,,16898.414722490303,762459.7095822217,3.797053016818738,64.57113454376304,107483586.90657732,171203699.51034102,61425183.69113371,2.1037212813896873,189.74754605250848,-12.16982036643003,17.207247006648576,4266.23280093789,18.989433497049706,30.320683134237672,1.6141967179381669,17.743384969140347,9.876369005437065,7.637921077980654,3.7766672496028773,22.085492619945168,56.45342339831739,67.11281982349159,73.82906771712446,25.353317186666587,49.560308461570514,55.84309664075553,90.78528045133322,50.0724822283833,4.496339772159915,21.13272054367973,0.00998837587254082,0.992171868062333,89.88273778243638,163588.830504834,0.6562902625550366,56273740.88997225,3.3552779056634194,22.308648690978583,-2.621390870304599
57,5f1162c,2001,1412.6938275298103,41.97411393655584,2308.917110604388,,1700.6076329061557,9143.904562998949,1.6595028277093757,79.24107173860322,301039.4317326569,946595.7228166382,673157.5242416705,1.7957728801926103,435.9390055601997,100.7848857444851,26.129148790519906,30650.470545658125,63.4982511993731,,,,36.341794491848866,55.54341471948496,13.838480771634009,12.125040962120275,97.04382881879815,99.24055137074971,98.48328204179444,52.160121753828776,25.776087266903485,99.26768802062512,98.41689921123339,20.63948150158956,18.234858620226156,0.0,,,100.2015918591796,6897.676045106818,3.919978743299762,459793.80068381166,3.1064815421015486,10.82376876782986,
58,d680446,2015,413881.7412168959,,3823.9368861750486,,126772.21199373032,570789.2395598446,4.188696061910562,64.78017790565427,15520801.087627362,23876159.43871001,8409153.415095843,2.655742277925334,,,,1392.4298864964603,35.73675393969209,,7.112189632069733,27.92021566191159,,21.333717607268774,,,,,,,,11.884462444255572,50.5756653289013,36.29395142300832,,43.06593536051192,0.030103746634239942,,19.271381044126432,,1.8233650750600083,12474376.700777475,0.6060381583495013,20.498576946090466,-0.40269381355656714
59,c408d26,2014,16313.034041175833,,2492.3573621710248,,2744.8844876668395,20827.727102104796,2.1477062320714397,71.72025541902111,2122860.947468882,6340192.351563344,4199964.801729792,0.4923047602831698,,,,7644.152526722441,48.38858176511584,41.06442172655631,0.41465038295963474,15.717972701836123,16.612349030656947,16.83039623847639,8.025670068380974,,,90.89432309753836,88.61070879219925,,,74.67577847207357,93.0334599363775,20.049178427731906,19.932146232439255,2.0385424550537987,0.030271178082577573,,94.38471115114913,6252.15283008766,4.233448203888234,2723091.3907614117,1.0310901310417817,27.22898197556209,-0.05080595344723491
60,a0b37e7,2013,459035.3334656886,63.8160581537186,1839.1364341745189,,106752.42347297298,1643791.589446953,1.7207228190627288,76.13715262961489,21473955.78762133,77465036.14830878,55299705.96025777,1.256247572681602,316.157828694169,,,15650.640008780494,23.575208276055747,37.784668201538956,0.028074178914279966,1.6690858824793982,,,9.342208599844623,27.927154199113364,83.93672533048665,,97.84800590498044,,,91.20180407825235,95.39866104779016,28.646781128393563,21.964049326939033,0.5682281203836677,0.009839573432243894,0.49212927607175355,100.84701266208157,618299.877614641,10.245769301423541,24727713.12603645,2.250863674906938,3.098466055866051,-1.2428426925324505
61,e8739c8,2008,35973.09251427572,3.2370429674147676,4611.3958424206885,,26684.98458750987,87124.61679766761,1.417563308810862,75.05054047823315,3326486.6834131675,7335149.721312099,4016731.189807723,-0.42011597553485946,419.39045703202714,-21.27947779201586,8.002229619955216,13130.548302408031,55.01248533425854,27.482129846689578,2.008993875986251,132.98316927665368,22.353267684657975,16.943648391999844,,,,97.45748490815605,98.55710268313027,36.25401365123041,37.22717270317752,98.10212258061372,100.24500788640219,25.049459925739413,17.217817452451854,0.06559878460811577,0.010128559745580516,4.542594440902417,98.3722373990846,52686.75050457763,13.721192860346092,3249559.8985592783,2.265497315729117,21.958211845264177,-0.5540499235354452
62,2ddc563,2013,17002.569422253568,61.74803630179443,3066.1844533724197,,3359.848144112576,28405.989536097954,1.6769980090541823,74.49288672359289,1071759.3711327359,2901527.933995257,1838657.16137152,0.401584025010006,363.5427458452448,,,7668.383477079431,48.900418010468975,30.202230260826852,2.4216010307670364,98.41619984505355,,28.630493571518496,18.473824032442725,80.31716160279402,,,,,,88.80377703215572,100.33284472203106,25.865594112752383,18.348417888164747,0.0,0.009868904471180058,2.762717193218237,98.86559732984195,5447.801598326289,16.107362678356367,1387459.089743833,4.048135803748742,10.849570342245958,0.06914888176476983
63,11c9833,2010,36070.69538440155,99.91778491494803,6462.706877559563,,691.4673423815016,984110.7703386806,3.12156143008973,70.41476348541033,48365928.798884615,84073347.58553511,36230649.3672253,1.954769518011805,253.2513487566142,44.46699144792339,32.61186001814175,9823.834690602931,26.977953446077414,32.05496170945783,0.2773813343955166,7.115103280535179,14.22223502038098,17.799017686585113,8.85553799934784,33.60775170301587,70.88845082299873,,97.50835842687698,22.6250535556741,64.37709607819006,95.16579741853847,99.08226679361239,30.00613332000523,26.287133803296435,0.5041097205948967,0.009815053929688455,0.5086647338247968,101.33816062625388,201536.36460325745,11.840881844331244,28687444.471113075,2.0324886866429726,12.554015096221972,-0.9166395842951736
64,9e614ab,2009,21701.887340221343,23.143367636608012,4149.505914323389,2.6707052458854283,174495.98362307524,232268.87502834186,3.271564315849073,64.20815495018516,4205258.5222001895,6029314.171994757,1983430.7198126293,1.6472672013045715,227.95792538093966,-4.562337242300557,11.076950579934568,3681.632411217973,46.55592234180949,,7.49611527203232,67.21440807971935,12.53516514858568,9.150833186157524,7.514726341252782,37.495412173069916,,86.72740946810863,89.30357558643003,12.940746486538954,72.51360142956247,54.7695449696321,64.24302732853292,36.59756073723341,2.025592034398757,37.98800451468449,0.030225666900264167,,68.39479586938337,1234.1026988091228,0.7655623561688099,2975470.951902572,0.23851648358052852,24.8453242168747,-0.16870550660121708
